Information please. Hi my name is [NAME] and im currently trying to write a book about a girl with ewings sarcoma, i need more information on ewings sarcoma and chemotherapy , radiation and surgical treatments. When i finish the book , i aim to have a portion of book sales to go towards cancer research as i lost my sister to cancer.By the way i am only 15, thanks heaps	Where can I find information on Ewing's sarcoma, including treatments?
SUBJECT: Possibility to Treat Eye Injury. MESSAGE: When I was 7, my young brother suffered to me an eye injury. He used to play an inject bin that was injected my mother before a night. He directed me the inject bin as he was trying to frighten me for injecting. However, everything changed and he injected the bin to my eye. Now, I'm 21years old and my eye lost the vision and crossed, So what is the solution for me?	What are the treatments for vision loss?
SUBJECT: Bone Marrow Cancer. MESSAGE: hello Sir, i want to ask something about bone marrow marrow cancer.... its 22 year age... and have many symptoms of BMC..  often feel pain in bones....  i don't know the stage.... is treatment is possible at any stage???? how i can find stage??? if treatment is possible  how long(in months) it takes to recover???  kindly reply me...	Where can I find informaton on bone marrow cancer, includinf diagnosis, treatment, and prognosis?
Hello dear sir/madam. I just want to knw if any cancer person had all treatment done then cancer gonna be again or not.how long person can live after cancer treatment.please reply me as Soon as possible.. Thank you. Sent from my iPhone	What are the survival and recurrence rates for cancer?
SUBJECT: contents of barium sulfate solution. MESSAGE: I have your Readi-Cat 2 barium sulfate solution.  21% w/v, 2.0% w/w.  I need to know of this contains any gluten or dairy.  Also, do you know if it contains any salicylates or anything similar to aspirin?	What are the ingredients of Readi-Cat 2 barium sulfate solution, and is it gluten and dairy free?
SUBJECT: Gelatin. MESSAGE: My daughter has a dairy allergy and I wanted to know about the gelatin used in your adderall xr capsules. Does it contain dairy proteins?  Thank you	What are the ingredients of adderall xr capsules, and is it dairy free?
SUBJECT: Proper average weight. MESSAGE: I am a 68 year young male 5'7" tall. Please give me a guideline as to what would be a healthy weight for me. Even though I have back problems from a vertebra fracture from 2005 and have had 4 surgeries to include a stimulator and 3 fused vertebras, Yet I keep myself pretty active. I am currently weighing 179.4 lbs.  Thank you for your help.  [NAME]	What is a healthy weight for a 5'7" male?
sarcoidosis..  One thing no physician has been able to tell me is whether or not fatigue--ongoing--is a part of this disease. I was diagnosed in 2006, and have noted a lessening of energy, endurance. If this is a possible side effect, I have not found it in any info on this. Please add to your information if this is a viable issue. Thanks so much! [NAME]	Is fatigue a symptom of sarcoidosis?
hi this is [NAME] i am doing an isearch paper and i would love to. find out more about dystonia i have it for i think a year and i wanna know. if it will ever go away and will i ever be able to play sports again?. --. [NAME]	Where can I find information on dystonia, including prognosis?
SUBJECT: kalydeco. MESSAGE: hello. I have cystic fibrosis, and I want to buy a kalydeco, for buy it my government gave me money, my doctor agree that I am ready to take kalydeco, if you can tell me prices for 3 month kalydeco.. best regards. [NAME]. [LOCATION]	What is the cost for three months of kalydeco?
SUBJECT: G6PD deficiency adopted 1957. MESSAGE: My primary care says that even though I have had three blood tests that all confirm I am totally lacking the G6PD that my deficiency is unsubstantiated. Other than expensive genetic testing how to I get them to confirm this? I want need this in my medical records and a bracelet or necklace or something to wear that I have this so they do not give me drugs and/or vitamins supplements that I should not have at all and make me worse or kill me? I am adopted and the records are still sealed and I have a son and a daughter and four grandchildren that could have had this deficiency passed on to them so you see why this is important to me. I got injured at work years ago and they gave me some kind of anesthesia I should not of had to find a bleeder on the inside and sew it and then they could not wake me up for two days. Also same job required that I get yellow fever shot every six months. No wonder I felt so awfull back then. I do not want or need a repeat of this or worse for my family or myself again. Please how to do this as I only get $9.00 an hour. I am a [PROFESSION] female. How many more blood tests do I need to substantiate this? I ask questions but get told nothing/or told that this is unsubstantiated. I asked for a hematologist a specialist and I asked for a dietician to help me with the food avoidance and do not have problems since I have more than one condition to be concerned with it is difficult with only about $48.00 a week for foods.  Thank you for any comments or suggestions and for your time and attention to this matter. [NAME]	How is G6PD deficiency inherited and diagnosed, and what are the treatments for it?
SUBJECT: Múltiple Misscarriage. MESSAGE: I had 4 misscarriage before I had my healthy daugther. I had another misscarriage a month ago. The Kareotipe for the fetus show genetic problems. Trisomy 8 and 15. Im 39 years old. Is the first time that I know the reason for the lost. I had the Kareotipe for me and my husband and there is no problem. The infertility Dr told me that I have progesterone problems Because I dont know the reason for the four misscarriage I am scared thinking the reason for all the lost babies is for genetic causes. I want another baby. What are the chances of having a baby with genetic problems?	After a miscarriage of a fetus with trisomy 8 and 15, what are the chances of a successful pregnancy?
SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: I am looking for any treatments that have been found to work for Hyperpigmentation on the face.. Please let me know if you can help.. [NAME]	What are the latest treatments for hytperpigmentation on the face?
Dear Sir. Several diseases including skin cancer and hypovitaminosis D occur due to migration of dark skinned and light skinned people to each others habitats, I want to know what latitude woud be best for Fitzpatrick type IIIa skin, I mean, I'm moving to Portland, Maine is my skin best suited for UV rays there and what is the best skin type for Portland Maine, with regards on the ozone depletion that expose us to more UV,thanks.. yours,. [NAME]	What is the best latitude for someone with Fitzpatrick type III skin?
ClinicalTrials.gov - Question - general information..  i am a two time peg/ interferon non responder, under medical care at [LOCATION] Medical center, had an eye issue, at same time i was almost viral free. I need in a clinical trial of on new Sofosbuvir treatment.	Where can I find information on clinical trials for sofosbuvir?
SUBJECT: Lyme Disease. MESSAGE: 12 years ago I was bitten by tick while deer hunting. The bite area contained the ring as described in Lyme Disease symptoms.  I was treated with antibiotics;  however, ever since that time I have many of the symptoms cited for Lyme.  Also, usually prior to, and during these symptoms I have a reddish-pink welt appear at the site of the bite on my groin.  Can you offer any enlightment on my condition?	What is the prognosis for post-treatment Lyme Disease symptoms?
SUBJECT: bowel movement. MESSAGE: for the second time today I have seen matter moving as in swimming on the surface of the water after a loose bowel movement.  the first was small but today it was a larger chair or elongated mass that was moving on the surface of the still toilet water.   I thought I was seeing things the first time but this time I am sure.    what is this?	How are moving specimens in a loose bowel movement identified and treated?
From: [CONTACT]. Sent: Thursday, March 19, 2015 3:18 AM. To: NLM/NCBI Info. Subject: asking about content of a study. Dear Sir or Madam,. This study calims that lincomycin is no longer used by humans. Is that true? if so what is the reference for that? if not how is false information published?. http://www.ncbi.nlm.nih.gov/pubmed/25671960. waiting for your reply.. best regards. [NAME].	Is lincomycin still prescribed for human use?
SUBJECT: Amputed finger. MESSAGE: SIr; my 4 yrs old daughter left hand ring finger was crushed in fatal door closure... expert plastic surgeons were consulted and it was finally decided to remove the dead balck portion of finger  and sealed it; now i wish to know to knw wht best treatement I can get for her... she is having pain as her finger/hand  is still in plaster...... I need expert opinions ; pl help ////  regards [NAME]  Father [CONTACT]	What is the treatment and prognosis for a crushed finger on a child?
MESSAGE: I was told not to take the shingles vaccine..i have many healthe problems and many allergies…	When is the shingles vaccine contraindicated?
Post chemo for breast ca.( methotrexate and cytoxin) I gained weight. I had always been a string bean until then. After reading about christensenella I began to wonder what might kill our little friendly gut bacteria. Antibiotics and chemo are so common in our culture. I wondered could this be  causative in the obesity that exists in the USA ?	Does antibiotic use and chemotherapy cause weight gain?
period..  i have so pain in period. so please suggest any best tablet for this problem.	What are the treatments for menstrual pain?
SUBJECT: fluocinolone acetonide ointment tube. MESSAGE: Is it possible to obtain this ointment (.25 mg) in anything other than a metal tube?  I travel a lot, and the tube constantly develops cracks, so the ointment squeezes out everywhere -- very messy.  My pharmacy doesn't know of any other packaging.  Thank you!	Does fluocinolone acetonide ointment .25 mg come in a non-metal tube or other packaging?
Dear sir/madam. I am 40 year old man  & have vericoceal on my left side .My wife is 24year old ,we are trying for a baby for the last 4 months with no positive result. doctor suggest me try for baby for at least 1 year.. Please suggest me what i have to do for a baby. i will be highly obliged .. thank you. [NAME]. [LOCATION]	What are treatments for male fertility issues and varicocele?
SUBJECT: ClinicalTrials.gov - Question - specific study. MESSAGE: I'm 33 years old and got diagnosed with rhabdomyosarcoma stage 4 last December. I went through 13 weeks on intense chemotherapy and my last scan showed that I'm in remission. I'm looking for more guidence as far as a stem cell replacement goes.	Is stem cell therapy appropriate for stage 4 rhabdomyosarcoma in remission?
Dear Sirs,. Please instruct me what the correct dose of medication: *BRONCOMAR MAXIMUM-. dextromethorphan hydrobromide and guaifenesin liquid,* because:. In the *labeling* says:. Adults and children 12 years over 10 ml (2 tsp) every 6 hours. Children 6 to under 12 years old 5 ml (1 tsp) every 6 hours. And in the *insert* specifies:. Adults and children 12 years over 10 ml (2 tsp) every 4 hours. Children 6 to under 12 years old 5 ml (1 tsp) every 4 hours. Waiting for your prompt response.. *[NAME]*. [PROFESSION]. *[CONTACT]*. [CONTACT]	What are the recommended dosages for BRONCOMAR MAXIMUM-dextromethorphan hydrobromide and guaifenesin liquid?
SUBJECT: Whole-exome sequencing points to considerable genetic heterogeneity of cerebral palsy.. MESSAGE: Hello, I am enquireing about Whole-exome sequencing points to considerable genetic heterogeneity of cerebral palsy. I would like to know if it is possible to find out if my daughter has cp through genetics or through medical negligence. Pls could you email me let me know if she could have whole-exome seguencing to get an indication.. Here in the uk, Whole-exome sequencing testing is only done for projects etc . Please help !. Kind Regards	Can whole exome sequencing be used to diagnose the cause of cerebral palsy?
SUBJECT: generic valsartan ingredients. MESSAGE: I presently take Diovan and my insurance company is suggesting your generic valsartan.  I have celiac disease and can't have any gluten.  Can you tell me if your product is gluten free?	What are the ingredients of valsartan and is it gluten free?
SUBJECT: MRSA. MESSAGE: I am 44 with have Cystic Fibrosis and have MRSA in my lungs.  Should I be concerned that it is contagious when dating?	Is MRSA contagious, and how is it spread?
Im suffering from Beta Thalassemia Major from birth. I have been transfusing every 22 days. Now i heard about a tablet named mylostat 500 (Hydroxyurea). I wanted to know wheather the same will be suited for me.	Is mylostat 500 a treatment for Beta Thalassemia Major?
SUBJECT: Abnormal Growth. MESSAGE: I have a 11 year old grandson that does not seem to be growing normally with his age group. He has 4 other brothers & sisters 3 girls and one brother that except for the oldest {girl} all seem to be having normal growth. The 11 I am referring to is very short and stumpy 5-7 inches shorter than his friends.His father is pretty short and stumpy also. The other brother seems to have normal growth. Is there any answer to this, he is having a hard time emotionally at school.	How is delayed growth diagnosed, and what are treatments for it?
SUBJECT: NEUROFIBROMATOSIS. MESSAGE: Hi:  I have neurofibromatosis handed down by my Mother, (from what we understand was from spontaneous mutation).  I was diagnosed with an Optic Giloma about 25 years ago.  I have also been getting MRI’s to keep an “eye” on it (excuse the pun please), along with visual fields.  The last MRI, according to the radiologist, said it was not there and my Neurologist told me that they do disappear.  My question is, do Optic Giloma go away?  Thanks	Can an optic glioma in an adult spontaneously disappear?
SUBJECT: Side affects of diuretic. MESSAGE: I have been taking Mylan Indapamide (1.25 mg) for 3 days. Today (3rd day) I began experiencing blurred vision.  What should I do? Discontinue till I see my doctor?	Is blurred vision a side effect of Mylan Indapamide?
SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: I have garlic cyst disease but most 11 are in thoracic of spine I had one at S2 drained in 09  I have noticed there are several names for the cyst and not much on location of mine. Have become painful any time I must use arms in motion many does don't have clue if I show up at er.  I have Fibromyalgia and Cfs but indecision to not take pain meds has limited my function when cyst become symptomatic I hear non operable Dr geranium is Dr but rarely get help on pain or referrel	What are the treatments for tarlov cysts, especially in the thoracic spine?
SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: Dear Sir. I am [NAME] from  [LOCATION]. My father is 61 years older suffering with Pancreatic cancer and it's in 3/4 Rd stage. All doctors are help less for us as they told my father can't leave more then 4 months. . I want to take your suggestions and help for my father's Pancreatic cancer. I want to save my father's life . If any type of treatment is available then please help me. Please contact me on my below mobile no.  [CONTACT]	What are the treatments for stage 3/4 pancreatic cancer?
SUBJECT: Bello, Im a FA patient. MESSAGE: Hi, my name is [NAME], I'm a 24 old boy with Friedreich Ataxia and I have a 23 year old brother with the same disease to.  We are desperate to find a cure or something that help us because every day that pass is a step back in this desease.   We live in Mexico but we can go anywhere if its necessary. I don't know if you have Skype account to have more information of your knowledge of FA disease that can help us and talk more about our case, I will be very thankful.  I appreciate your time and wait for your answer. Kind regards.	Where can I find information on Friedreich Ataxia, including treatment options?
ClinicalTrials.gov - Question - specific study..  I have hcv 3a,my doctor prescribed  sovaldi  ribavirin (24 weeks)I am looking for trials using the same medication.	Where can I find clinical trials for HCV genotype 3 using sovaldi ribavirin?
SUBJECT: Chromosome 14. MESSAGE: My son has a deletion on Chromosome 14.  It has been discovered that this is also present in myself.  My son has also been diagnosed with cerebral palsy and the pediatrician says that since I am well with no apparent defects the deletion is not relevant to his mobility or slow development.  Is this correct? As investigation of missing chromosome 14 brings up a lot of worrying results?  I have attached the letter. I would appreciate your comments or help on what questions I should ask. Many Thanks.	Is chromosome 14 involved in cerebral palsy and other disorders?
SUBJECT: I suspect tick bite.it is itching with rashes. MESSAGE: How can it be treate? It almost 6 months old desease	What are the treatments for tick bites?
SUBJECT: Best Disease. MESSAGE: There are 38 members of our family that have Best Disease. All members of the [NAME] family. Most of us live in [LOCATION].	Where can I find information on Best disease, including inheritance patterns?
Respected Sir/Madam,. I am [NAME], I'm from India aged 22yrs old. When I came to. look across the Medical diary which was used in my childhood hood days, I. found a section regarding my scan reports of Kidney. In that report a. figure was given and mentioned that I'm having a S shaped Kidney. I have. enclosed the images of the reports written by the doctor and please clarify. whether I have ectopic kidney.. Please reply at the earliest and if you need the current reports of my. kidney I'm ready to take the scan of the current development of the kidneys.. Thanking you.. Yours faithfully,. [NAME]	Where can I find information and images on ectopic kidneys?
Dear Madam,. I Am [NAME], From [LOCATION],  My Daughter [NAME] 6 year old ,She has has Osteogenesis imperfecta ,. When She Was 8 Month Old recurrent fractures are started  in long bone of hand &Leg till age of 2 year 6 month , She has Blue Sclera, number of Factures are approx 36  . In the Starting diagnosis of age we have given her Inj Pemidronate for 3 times after 2 month cycle dose, No Clinical Examination done for this , BMD Test are Showing Stronger after age 3 year , now as per BMD test bone density is in normal range.. Now Baby [NAME] is not having any fractures from last 3 1/2 year.. Now We have Planned for Second Issue &2 Month Of pregnancy are completed , so we want to do genetic Test for knowing the type of OI , or  examine chromosome, Please Let Me know about  the kind of test we need to do and details for that. &Please Let us know How We Can DO test for this regards	Where can I get information on genetic testing for Osteogenesis imperfecta, including where it is available?
SUBJECT: vitamin b 12 deficiency. MESSAGE: hi  3 months ago I was diagnosed with vitamin b 12 deficiency.  after treatment with cyanocobalamin my levels have returned to normal thus treatment has stopped.  However I  had a relapse of symptoms such as fatigue loss of appetite  nausea ect. can symptoms be present although levels are normal?  thanks	Can I experience symptoms of vitamin b12 deficiency and have normal levels of the vitamin?
SUBJECT: Macular Degeneration. MESSAGE:  Can you tell me who can answer the Question: Is being farsighted and advantage over being near sighted when it comes to Macular Degeneration?. Thanks [NAME]	Is farsightedness or nearsightedness a risk factor for macular degeneration?
care giving for parents. My mother has been diagnosed with Alzheimer's, my father is not of the greatest health either and is the main caregiver for my mother. My question is where do we start with attempting to help our parents w/ the care giving and what sort of financial options are there out there for people on fixed incomes.	What resources are available  for Alzheimer's caregivers?
SUBJECT: Skin grafts for covering up scars. MESSAGE: I was in a motorcycle accident a couple of years ago. I had a cut on the bridge of my nose @ 3/4 long. I had it stitched up at the hospital. As a result I have a scar there. I was wondering if skin graft surgery. Will help cover up my scar. Thanks	What options are available for scar repair?
SUBJECT: Pentoxifyline. MESSAGE: My husband mistakingly took a pack of 5 in the place of his morning medacation. Is he in any danger? Is there something i should do. He just feels sick at his stomach.	What is the treatment for Pentoxifyline overdose?
SUBJECT: Clonidine. MESSAGE: Can you please explain the effects of clonidine on a three year old female who gets a four year old males dose who is not prescribed. Also how long does this drug stay in the system of a three year old female from one dose? Is this drug recommended for a child at the age of four? Do people use this drug to get high illegally, if so how would it be used and what would the effects be?. Thank you for your time.	Where can I find information on clonidine, including dosage, pediatric use, and side effects?
SUBJECT: surgery for early Macular Degeneration. MESSAGE: On your website, I clicked on driving with Macular Degeneration and on the PDF it says, "there are surgical procedures that may help if they are done in the early stages". Where can I find information about these procedures?	What are the surgical options for early macular degeneration?
SUBJECT: Diltiazem BVF 120MG. MESSAGE: I had a patient contact our office and states her pharmacy told her that TEZA was no longer going to be dispensing Diltiazem BVF 120MG. Is this fact?	Does TEZA manufacture  Diltiazem BVF 120MG?
SUBJECT: The stratum corneum removed. MESSAGE: I would like to obtain a medical opinion stating the risks of removing the stratum corneum on a human foot during a pedicure.  I work for the State of Michigan and we are trying to get cheese grater styled blades banded from the practice of cosmetology to protect the health, safety and welfare of Michigan citizens.  If the stratum corneum needs to be removed it is believe that that should be done by a medical doctor and not at the discretion of a cosmetologist who only receives 400 hours of schooling.	What are the risks of stratum corneum removal on the foot during a pedicure?
neurosyphilis..  how can someone have neurosyphilis and there partner not get syphilis	Are partners of people with neurosyphilis at risk for syphilis?
SUBJECT: Hydrochlorothiazide. MESSAGE: When taking hydrochlorothiazide at the same time as other medications, can it diminish the other drugs potency? i.e. Tegretol or Lamictal	Are there drug interactions between Hydrochlorothiazide and Tegretol or Lamictal?
SUBJECT: Absence seizures. MESSAGE: Does any damage occurre from these spells. Mental or physical	What are the long-term effects of absence seizures?
Hi, I cannot find informatión about Antennatal corticoids Therapy, for lung maturation in diabetics after 34 weeks pregnancy. Can you help me.	Where can I find information on antenatal corticosteroids for lung maturation in diabetics after 34 weeks of pregnancy?
American Ginseng..  Any publication on American Ginseng and its medicinal benefits?	What are the medicinal benfitis of American Ginseng?
My name is [NAME] and i am 45 years old and come from [LOCATION]. I got involved in a shock cerebral (Brain stroke in Cerebellum) and took apoplexy cerebral. I did a surgery for placing shunt.. After my surgery i lost my body balance to some extent. Now i am trying to improve my condition with physiotherapy, swimming and etc. My doctor says the shunt is not necessary longer.. I found your name between scientists which are involved in research on brain stroke so my request is if you could advice me with new methods for curing my problem.. I can come to [LOCATION] if needed to do further therapy for my problem.. I would be very thankful of your help	What are the treatments and recovery for cerebellar stroke?
SUBJECT: coal oil. MESSAGE: My father at an early age was given coal oil when he was sick with a cold or flu, my family and I are just wondering if there could have been permanent damage done to his stomach, heart, or any other internal organs.  I'm not asking for a second opinion, just want some information on this matter for our own inquiries.	What are the adverse effects of coal oil?
SUBJECT: cirrhosis of the liver question. MESSAGE: I have cirrhosis of the liver.  Do high ammonia levels effect breathing?  I have spells of not being able to breath very well. No pain.	Can high ammonia levels in the blood affect breathing?
I would like to get into a study for my case..  I am a 73 year old woman with type 1 diabetes since I was 7.  My A1C's run in the high range of 5 or low 6. I have suffered from chronic constipation all my life. I have been diagnosed with fibromyalgia, Now Lichen Plarvs, and chronic depression.  I am very active but suffer from chronic pain.  How can I get into a study from home.  I live in a remote area in central Washington.  Am I as hopeless as I sometimes feel?  Phone # [CONTACT]	Where can I find clinical trials for type 1 diabetes, chronic constipation, fibromyalgia, Lichen Pilaris, chronic depression, or chronic pain?
SEARCHING FOR ARTICLES. HOW CAN I SERACH FOR THE  ASSOCIATION BETWEEN GENE MUTATION AND CONGESTIVE HEART FAILURE.	Where can I find informaton on gene mutations and congestive heart failure?
Prosthetic foot..  Which prosthetic foot is better for a lower amp. The echelon or kinttera foot ?	What prosthetic foot is better for lower amputation: echelon prosthetic foot or  kinterra prosthetic foot?
SUBJECT: Diabetis. MESSAGE: Can I use Novolin instead of Novolog? Is there any difference?	What is the difference between Novolin and Novolog and are they interchangeable?
MESSAGE: About my vagina..i hve somethng fishy smell..and daily dicharge white  .but why its so bad smell..and its pain	What are the causes of vaginal odor, vaginal discharge, and vaginal pain?
SUBJECT: ClinicalTrials.gov - Question - general information. MESSAGE: what can happen if you donot use your humifier or moisterizing equipment when  you have a thractoastamy tube? (forgive my spelling)	What are the adverse effects of not using a humidifier with a tracheostomy tube ?
SUBJECT: NDC# for Injection, Testosterone Cypionate, 1mg. MESSAGE: I am trying to find the NDC# for the above-mentioned injection. There is a new HCPCS code J1071 ([DATE]), the code is still new and no ones knows how to bill the insurance yet. With NDC# we will be able to figure out how the injection is packaged.. Thank you for your help!	What is the NDC code for 1 mg Testosterone Cypionate injection?
SUBJECT: dementia. MESSAGE: I am looking for resources on how to deal with my husband who has vascular dementia and unsteady gait. Main prblem is him refusing to get out of bed for meals or activities of daily living. it takes hours on daily basis to get these essential basic life activities done. His doctors are aware but not very helpful. Any ideas or resources, other than SNF, will be apreciated	What are the treatments for vascular dementia and unsteady gait, and what caregiver resources are available?
SUBJECT: babygirl vagina itching. MESSAGE: My newborn is 9 weeks and I noticed when I went to clean inside her vagina there was a little bit of spotting. Should I be concerned?	What are the causes of and treatment for newborn vaginal itching and spotting?
SUBJECT: sti. infection and circumcised. MESSAGE: I have noticed that I have an Sti virus on my Penis called Warts human virus(Hpy) so I need a help	What are the treatments for HPV genital warts?
questions about the effect of L-Leucine..  Hello,do you have any introduction about L-Leucine on the effect of treat cancer?If so,could you kindly tell me details?	Where can I find information on L-Leucine and its use in cancer treatment?
Physician..  I am looking for a type of physician that specializes in treating leg cramps in the elderly.  Specifically, possibly one that provides treatment for leg circulation issues.  What medical specialty is that called?	What type of physician treats poor circulation in the legs?
SUBJECT: Severly depressed/Major Anziety. MESSAGE: I have been addicted to opiates and have been on suboxone for a few years now. I also take anxiety meds and an anti-seizure medication. Lately my life has been spinning out of control and I'm so scared. I can't seem to find the right doctor and I need someone to speak to NOT JUST GIVE ME MEDICATIONS! I need help and if I do not get help soon I'm afraid for myself. I have no intentions on hurting or harming myself but I'm a mess. I need a doctor who can help me in both ways (talking & medication). I just want to go away, move far away! What would you suggest? What type of doctor should I be looking for? I'm desperate!	How can I get non-drug treatment for depression and anxiety?
My mother has Pulmonary ARTERIAL hypertension in the left side of her heart.  Is there anything that can be done to improve her health.	What are the treatments for Pulmonary Arterial Hypertension?
SUBJECT: saggy large breast. MESSAGE: i have very huge breast i am only 25 and they cause me alot of pain on the neck chest and back. what can i do	What are the treatments for large breasts?
SUBJECT: Theophyline. MESSAGE: I have been taking this drug since 1994.  Now my PCP will not prescribe it and has sent me to a pulmonary specialist who will also not prescribe it.  She wants me to take more expensive drugs such as Advair Diskus. Neither doctor has performed a serum Theophyline level.  The pulmonologist performed a PFt and ordered a methachlorine test which I cancelled.  I don't have asthma I have bronchitis.  Both doctors told me that it was extremely dangerous to take this drug for this long of a period.  I have had no problems with it.  Now that I have stopped taking it I don't feel as well as I did with it.  My questions are is it dangerous to take Theophyline long term? Should they have stopped the drug suddenly Like they did?  Please help me.  Thanks, [NAME] (I am 57 years old)	Are there adverse effects of long term Theophylline use, and how should Theophylline be stopped?
SUBJECT: Does Tolnaftate work to help nail fungus?. MESSAGE: Does Tolnaftate help with toe nail fungus?	Is Tolnaftate prescribed for toenail fungus?
Question..for the past 3 4 years I was get infection in my testis ball ( right hand side) now a day my Siemens come out in very low quantity and very thin in weight...give me some solution or advice .now I am getting married two months ago..and I m worried for our future	What are the treatments for low sperm count?
SUBJECT: ClinicalTrials.gov - Question - specific study. MESSAGE: Are there any studies looking at familial/longetudnal fragile X or other related disorders? We are 4 generations of a family with similar traits in the males in each of those generations (only 1 male in each), My dad is 92 (still healthy, sharp as always but always suffered from functional disabilities) and the youngest is 2 1/2, with very significant developmental delays. My son (his father, aged 30) was diagnosed with ADD and central auditory processing disorder as a child (at [LOCATION]) but I am now sure he has fragile x (facial features, low IQ, math inability, etc). In my generation, there is one male, my half-brother, who also has ADD (w/o hyperactivity) and very similar intellectual deficits. I know fragile X does not pass through father to son; is there any other explanation? We have not had genetic testing, but think there might be some clinical benefit to researching our family genes for understanding of the links between these 4 males, 4 generations. What would be the best way to proceed?	Where can I find information on Fragile X sydrome and inheritance patterns?
SUBJECT: What is the difference?. MESSAGE: Which medication is more potent for pain relief? Acetaminophen-COD #3 or Acetaminophen-COD #4?	What is the difference between Acetaminophen-COD #3 and Acetaminophen-COD #4 and is one more potent than the other?
SUBJECT: Treatment without amputation. MESSAGE: My father is 70 years old his arteries in the both limbs have blockage. He is having pace maker. Doctor's suggest to go for amputation but there is high risk in it. Please suggest treatment without amputation! He foot is turning black and blisters are forming on his limbs.  Please advice	What alternatives to amputation are available for blocked leg arteries if the foot is turning black?
SUBJECT: drop foot. MESSAGE: What can I do to try to get better from drop foot do to having two of my disks in my back  replaced ? Its been four months since I had surgery and it hasn't come back yet. I want to do what ever I can to help  it come back if it dose.	What are the treatments for drop foot?
SUBJECT: ctscan see through mesh from hernia repair ?. MESSAGE: I have mesh that repaired a hernia on my lower abdomen. Now I need a ctscan. Will the ct scan see through the mesh ??????	Will surgical mesh show up or interfere in a CT scan?
Does anybody have any information on pain relief for Hirayama's disease?? My brother has had this disease for 10yrs and when the nerve endings are dying he is in excruciating pain and is giving no pain relief for this apart from morphine which does not help nerve pain. I appreciate his consultant is trying her best with a disease she knows little about but can anybody please help or give advice or any information on pain relief for this disease. He is already on the highest dose of pregabalin but when he is bad nothing is helping for the pain. Please any help or even anybody with any suggestions would be great full.	Where can I find information on pain relief for Hirayama's disease?
SUBJECT: fluticasone. MESSAGE: I was prescribed this med for rhinitis, I used it as directed, when it ran out I stopped, that was only 7 days ago. Now, I have an awful upper respiratory infection. Could halting Fluticasone have possibly caused this?? How long is person supposed to be taking Fluticasone?	Where can I find information on fluticasone, includingusage and side effects?
MESSAGE: I have clostridium and am testing pos for Lyme need info. [NAME]	Is there a connection between clostridium and Lyme disease?
Something else (below). Hello, I don't seem to know who to contact, so giving this message a go is worth a shot! My Son was diagnosed with Wang syndrome earlier this year, I know there is such limited research on this syndrome but I would really like to get as much information or find out if any other children with this case are alive?! I was wondering if you have contacts that I could contact eg your article on the web for UPD14 Thanks for your time, hope to hear back from you. [NAME]	Where can I find information on Wang syndrome, including support groups?
MESSAGE: WHAT IS THE LATTEST RESEARCH ON USING D-Limonene AS A TREATMENT FOR CANCER?? PARTICULLARY SKIN CANCER??	What is the latest research on D-Limonene as a treatment for skin cancer?
SUBJECT: I would live to know a little question please. MESSAGE: Can a doctor answer my little question, looking forward to your kind response!  I just want to know something about milking,  I am 24 years old virgin and when I press my nipples, some sort of white fluid is coming out of my nipples. I live in a remote area, Should I see a doctor or is it normal to milk while pressing nipples.. I have never taken any serious medications before, so why am I milking..?? Or is it a hormonal disorder if so why? Really need your answer or advice on this, is it a life threatening symptom? I am really fearful..   Looking forward to hearing from you,   Thank you so much for reading my email.. Blessings, [NAME]	What are the causes of nipple discharge?
SUBJECT: Duchenne Muscular Dystropy. MESSAGE: My stepson had DMD and passed away at the age of 20.  My step daughters are both carriers.  The oldest one had a healthy son, the youngest daughter had a son with DMD this month at the age of 17.  My question is about my other step son's daughters.  Is it possible our grand daughters are carriers and do they need to be tested.  We are worried about this.	What is the inheritance pattern for Duchenne Muscular Dystropy?
SUBJECT: is there any help available,for fibromalgia. MESSAGE: is there any treatment s available.?	What are the treatments for Fibromyalgia?
sepsis..  Can sepsis be prevented. Can someone get this from a hospital?	What are the causes and prevention of sepsis?
Need information about Thalassemia medical center in Aisa. Hello dear sir/Madam, My son has Thalassemia, and i have been looking for his treatment. I need you to guide me where I can take my son for his treatment? actually, I am in Afghanistan and there is no hospital for his treatment. so please guide me	How can I find physician(s) or hospital(s) in Asia who specialize in Thalassemia?
SUBJECT: Louis Bar Syndrome. MESSAGE: My brother died young from Louis Bar Syndrome. Of six pregnancies, four children either did not survive pregnancy or died very young. I would like to know is it possible that other children (like me) could have the syndrome symptoms to a lesser or greater degree:i.e., is there a continuum???	What are the symptoms of Louis Bar Syndrome?
SUBJECT: Pain in Front of Lower Stomach & Bac k& r.Hip. MESSAGE: I have problem with severe pain when I try to get up or put pressure on my left leg. Should I see an orthopedic doctor?  What might cause this, a pulled muscle, spinal injury, a damaged disc?	What are the causes of leg pain when bearing weight and when to see a doctor?
